timestamp,tilt,gravity,piezo,label,state
2026-01-01 00:00:00,2.2483570765056164,0.0044427102153148405,4.940379093895065,0,NORMAL
2026-01-01 00:00:10,1.9308678494144076,0.011232523892160024,4.678205702567174,0,NORMAL
2026-01-01 00:00:20,2.3238442690503462,0.012491108742483926,8.660848689253152,0,NORMAL
2026-01-01 00:00:30,2.761514928204013,0.015700745192606332,1.769962617586959,0,NORMAL
2026-01-01 00:00:40,1.882923312638332,0.01790270343284187,2.7124422825602053,0,NORMAL
2026-01-01 00:00:50,1.8829315215254097,0.004924529040860657,8.108908676217439,0,NORMAL
2026-01-01 00:01:00,2.7896064077536957,0.005945712443948309,3.213395194448422,0,NORMAL
2026-01-01 00:01:10,2.3837173645764542,0.003712110705426919,7.701599231994775,0,NORMAL
2026-01-01 00:01:20,1.765262807032524,0.008829900704465094,10.098307949026129,0,NORMAL
2026-01-01 00:01:30,2.2712800217929825,0.01233179187223167,3.794614919175099,0,NORMAL
2026-01-01 00:01:40,1.7682911535937689,0.01493667258294551,7.0440869797259165,0,NORMAL
2026-01-01 00:01:50,1.7671351232148715,0.009620244881787386,1.5389231559804246,0,NORMAL
2026-01-01 00:02:00,2.1209811357830173,0.008400762383725781,7.264199894203427,0,NORMAL
2026-01-01 00:02:10,1.043359877671101,0.010758789961243702,5.598271957960302,0,NORMAL
2026-01-01 00:02:20,1.1375410837434836,0.005824285491849885,6.419114846480646,0,NORMAL
2026-01-01 00:02:30,1.7188562353795136,0.020447693608473868,3.063283783893815,0,NORMAL
2026-01-01 00:02:40,1.4935844398327882,0.0019616948644097065,0.016749753298482384,0,NORMAL
2026-01-01 00:02:50,2.157123666297637,0.010923702894478622,6.5097561942485145,0,NORMAL
2026-01-01 00:03:00,1.5459879622393944,0.0201180310961482,0.0,0,NORMAL
2026-01-01 00:03:10,1.2938481493323541,0.010033999222799989,4.047948523272396,0,NORMAL
2026-01-01 00:03:20,2.732824384460777,0.009049804824992527,7.8235455992599094,0,NORMAL
2026-01-01 00:03:30,1.887111849756732,0.008212772885947864,5.575693207619108,0,NORMAL
2026-01-01 00:03:40,2.033764102343962,0.00909804159118796,10.845027934369439,0,NORMAL
2026-01-01 00:03:50,1.2876259068932716,0.016864242373382653,8.07532745774532,0,NORMAL
2026-01-01 00:04:00,1.7278086377374087,0.0,3.0383048350232706,0,NORMAL
2026-01-01 00:04:10,2.055461294854933,0.017667168506481628,5.081940139554316,0,NORMAL
2026-01-01 00:04:20,1.4245032112888487,0.0028802142377492746,4.857887892366692,0,NORMAL
2026-01-01 00:04:30,2.1878490091728358,0.008666738353827926,0.25346970996161833,0,NORMAL
2026-01-01 00:04:40,1.6996806550405976,0.00785377789850669,2.1788032505469404,0,NORMAL
2026-01-01 00:04:50,1.8541531251033616,0.012942766348853598,3.3177172790604192,0,NORMAL
2026-01-01 00:05:00,1.6991466938853015,0.002009378240581262,0.0,0,NORMAL
2026-01-01 00:05:10,2.926139092254469,0.012310863330409715,5.142480404754929,0,NORMAL
2026-01-01 00:05:20,1.993251387631033,0.020121548116434265,4.252784466040878,0,NORMAL
2026-01-01 00:05:30,1.47114453552205,0.0031841299770359478,0.0,0,NORMAL
2026-01-01 00:05:40,2.4112724560515946,0.010948530838051978,6.212638595831995,0,NORMAL
2026-01-01 00:05:50,1.3895781750144889,0.006690089111016955,7.147618234072878,0,NORMAL
2026-01-01 00:06:00,2.104431797502378,0.012129436030965179,5.681103436594666,0,NORMAL
2026-01-01 00:06:10,1.020164938060112,0.010095738887078761,4.0277954743730895,0,NORMAL
2026-01-01 00:06:20,1.3359069755507846,0.006792565454778452,6.774326455255565,0,NORMAL
2026-01-01 00:06:30,2.0984306179345618,0.01243936142435537,7.040661081430073,0,NORMAL
2026-01-01 00:06:40,2.3692332899977053,0.019021740548933717,5.9222107091590654,0,NORMAL
2026-01-01 00:06:50,2.085684140594985,0.009045481041363507,2.5261632486957173,0,NORMAL
2026-01-01 00:07:00,1.9421758588058797,0.01359878971074091,5.829802296533542,0,NORMAL
2026-01-01 00:07:10,1.8494481522053556,0.0035336352106441816,8.586441952476436,0,NORMAL
2026-01-01 00:07:20,1.2607390048162863,0.005217818115909956,3.2101128241648094,0,NORMAL
2026-01-01 00:07:30,1.6400778958026456,0.012362031389401886,11.293818017397294,0,NORMAL
2026-01-01 00:07:40,1.7696806145201063,0.017420580142679824,3.423107198043847,0,NORMAL
2026-01-01 00:07:50,2.5285611131094576,0.0117780667439283,5.0972210400204085,0,NORMAL
2026-01-01 00:08:00,2.1718091447842305,0.008434709847384229,2.9825432119809916,0,NORMAL
2026-01-01 00:08:10,1.118479922318633,0.009996457027116771,5.669812507760783,0,NORMAL
2026-01-01 00:08:20,2.1620419846973977,0.0037479613301514125,0.0,0,NORMAL
2026-01-01 00:08:30,1.8074588597918417,0.013022576631776833,3.361874603549836,0,NORMAL
2026-01-01 00:08:40,1.6615389998470207,0.014411665311617045,1.7236363989542984,0,NORMAL
2026-01-01 00:08:50,2.305838144420434,0.007739548335834599,5.406015043676873,0,NORMAL
2026-01-01 00:09:00,2.5154997612479755,0.0076497892612024925,7.983342126526722,0,NORMAL
2026-01-01 00:09:10,2.4656400595580994,0.011329391148260242,6.938018561343655,0,NORMAL
2026-01-01 00:09:20,1.5803912383886807,0.007816401319797023,0.0,0,NORMAL
2026-01-01 00:09:30,1.8453938120743927,0.009669336926870888,11.126208958783641,0,NORMAL
2026-01-01 00:09:40,2.165631715701782,0.020498608945832577,5.885839821862605,0,NORMAL
2026-01-01 00:09:50,2.4877725635611796,0.008764871496270017,2.670502578520999,0,NORMAL
2026-01-01 00:10:00,1.760412881077355,0.008208299239893888,5.471383756972822,0,NORMAL
2026-01-01 00:10:10,1.9071705116680915,0.006762290971824203,5.528569467508076,0,NORMAL
2026-01-01 00:10:20,1.446832512996986,0.013720959857499684,2.999453849145309,0,NORMAL
2026-01-01 00:10:30,1.4018966879596646,0.009093879133909485,5.593750002026226,0,NORMAL
2026-01-01 00:10:40,2.406262911197099,0.00675313480839287,3.177583137139078,0,NORMAL
2026-01-01 00:10:50,2.6781200142854114,0.01660652016136506,3.7869140219299315,0,NORMAL
2026-01-01 00:11:00,1.963994939209833,0.017098015022568188,2.9411625927347465,0,NORMAL
2026-01-01 00:11:10,2.501766448946012,0.006997882171306475,0.7019861307810418,0,NORMAL
2026-01-01 00:11:20,2.180818012523817,0.0006673002431969189,5.437509410646152,0,NORMAL
2026-01-01 00:11:30,1.6774401226974378,0.01503756844918461,6.755898309549014,0,NORMAL
2026-01-01 00:11:40,2.180697802754207,0.006576850871199981,6.5446507882291165,0,NORMAL
2026-01-01 00:11:50,2.7690182832329846,0.013953127995813844,7.459775757905702,0,NORMAL
2026-01-01 00:12:00,1.9820869804450243,0.00014948091144082132,5.973020630044605,0,NORMAL
2026-01-01 00:12:10,2.782321827907003,0.014462986691496546,3.4018235053492893,0,NORMAL
